label,rcp,ADM0_NAME,ADM1_NAME,WWF_MHTNAM,Freq
Suitable4coffee/Suitable4cocoa,rcp85,Nicaragua,Esteli,Tropical and Subtropical Moist Broadleaf Forests,2
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Francisco Morazan,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Francisco Morazan,Tropical and Subtropical Moist Broadleaf Forests,36
Suitable4coffee/Suitable4cocoa,rcp45,Honduras,Francisco Morazan,Tropical and Subtropical Moist Broadleaf Forests,3
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Francisco Morazan,Tropical and Subtropical Moist Broadleaf Forests,2
Suitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Francisco Morazan,Tropical and Subtropical Moist Broadleaf Forests,38
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Honduras,Gracias A Dios,Tropical and Subtropical Moist Broadleaf Forests,1
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Honduras,Gracias A Dios,Tropical and Subtropical Moist Broadleaf Forests,1
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Costa Rica,Guanacaste,Tropical and Subtropical Moist Broadleaf Forests,84
Suitable4coffee/Suitable4cocoa,rcp45,Costa Rica,Guanacaste,Tropical and Subtropical Moist Broadleaf Forests,27
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Costa Rica,Guanacaste,Tropical and Subtropical Moist Broadleaf Forests,98
Suitable4coffee/Suitable4cocoa,rcp85,Costa Rica,Guanacaste,Tropical and Subtropical Moist Broadleaf Forests,13
Suitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Guatemala,Tropical and Subtropical Moist Broadleaf Forests,2
Suitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Guatemala,Tropical and Subtropical Moist Broadleaf Forests,2
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Costa Rica,Heredia,Tropical and Subtropical Moist Broadleaf Forests,2
Suitable4coffee/Neversuitable4cocoa,rcp45,Costa Rica,Heredia,Tropical and Subtropical Moist Broadleaf Forests,9
Suitable4coffee/Suitable4cocoa,rcp45,Costa Rica,Heredia,Tropical and Subtropical Moist Broadleaf Forests,18
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Costa Rica,Heredia,Tropical and Subtropical Moist Broadleaf Forests,4
Suitable4coffee/Neversuitable4cocoa,rcp85,Costa Rica,Heredia,Tropical and Subtropical Moist Broadleaf Forests,8
Suitable4coffee/Suitable4cocoa,rcp85,Costa Rica,Heredia,Tropical and Subtropical Moist Broadleaf Forests,17
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Mexico,Hidalgo,Tropical and Subtropical Moist Broadleaf Forests,61
Suitable4coffee/Neversuitable4cocoa,rcp45,Mexico,Hidalgo,Tropical and Subtropical Moist Broadleaf Forests,95
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Mexico,Hidalgo,Tropical and Subtropical Moist Broadleaf Forests,80
Suitable4coffee/Neversuitable4cocoa,rcp85,Mexico,Hidalgo,Tropical and Subtropical Moist Broadleaf Forests,76
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Guatemala,Huehuetenango,Tropical and Subtropical Moist Broadleaf Forests,14
Suitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Huehuetenango,Tropical and Subtropical Moist Broadleaf Forests,4
Suitable4coffee/Suitable4cocoa,rcp45,Guatemala,Huehuetenango,Tropical and Subtropical Moist Broadleaf Forests,21
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Guatemala,Huehuetenango,Tropical and Subtropical Moist Broadleaf Forests,20
Suitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Huehuetenango,Tropical and Subtropical Moist Broadleaf Forests,5
Suitable4coffee/Suitable4cocoa,rcp85,Guatemala,Huehuetenango,Tropical and Subtropical Moist Broadleaf Forests,14
Suitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Intibuca,Tropical and Subtropical Moist Broadleaf Forests,26
Suitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Intibuca,Tropical and Subtropical Moist Broadleaf Forests,26
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Guatemala,Izabal,Tropical and Subtropical Moist Broadleaf Forests,73
Suitable4coffee/Suitable4cocoa,rcp45,Guatemala,Izabal,Tropical and Subtropical Moist Broadleaf Forests,16
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Guatemala,Izabal,Tropical and Subtropical Moist Broadleaf Forests,82
Suitable4coffee/Suitable4cocoa,rcp85,Guatemala,Izabal,Tropical and Subtropical Moist Broadleaf Forests,7
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Nicaragua,Jinotega,Tropical and Subtropical Moist Broadleaf Forests,14
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Nicaragua,Jinotega,Tropical and Subtropical Moist Broadleaf Forests,172
Suitable4coffee/Neversuitable4cocoa,rcp45,Nicaragua,Jinotega,Tropical and Subtropical Moist Broadleaf Forests,2
Suitable4coffee/Suitable4cocoa,rcp45,Nicaragua,Jinotega,Tropical and Subtropical Moist Broadleaf Forests,65
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Nicaragua,Jinotega,Tropical and Subtropical Moist Broadleaf Forests,16
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Nicaragua,Jinotega,Tropical and Subtropical Moist Broadleaf Forests,185
Suitable4coffee/Neversuitable4cocoa,rcp85,Nicaragua,Jinotega,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Suitable4cocoa,rcp85,Nicaragua,Jinotega,Tropical and Subtropical Moist Broadleaf Forests,51
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Jutiapa,Tropical and Subtropical Moist Broadleaf Forests,5
Suitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Jutiapa,Tropical and Subtropical Moist Broadleaf Forests,4
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Jutiapa,Tropical and Subtropical Moist Broadleaf Forests,7
Suitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Jutiapa,Tropical and Subtropical Moist Broadleaf Forests,2
Suitable4coffee/Neversuitable4cocoa,rcp45,El Salvador,La Libertad,Tropical and Subtropical Moist Broadleaf Forests,7
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,El Salvador,La Libertad,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp85,El Salvador,La Libertad,Tropical and Subtropical Moist Broadleaf Forests,6
Suitable4coffee/Neversuitable4cocoa,rcp45,El Salvador,La Paz,Tropical and Subtropical Moist Broadleaf Forests,2
Suitable4coffee/Neversuitable4cocoa,rcp85,El Salvador,La Paz,Tropical and Subtropical Moist Broadleaf Forests,2
Suitable4coffee/Neversuitable4cocoa,rcp45,Honduras,La Paz,Tropical and Subtropical Moist Broadleaf Forests,11
Suitable4coffee/Neversuitable4cocoa,rcp85,Honduras,La Paz,Tropical and Subtropical Moist Broadleaf Forests,11
Suitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Lempira,Tropical and Subtropical Moist Broadleaf Forests,25
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Lempira,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Lempira,Tropical and Subtropical Moist Broadleaf Forests,25
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Costa Rica,Limon,Tropical and Subtropical Moist Broadleaf Forests,19
Suitable4coffee/Neversuitable4cocoa,rcp45,Costa Rica,Limon,Tropical and Subtropical Moist Broadleaf Forests,16
Suitable4coffee/Suitable4cocoa,rcp45,Costa Rica,Limon,Tropical and Subtropical Moist Broadleaf Forests,76
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Costa Rica,Limon,Tropical and Subtropical Moist Broadleaf Forests,27
Suitable4coffee/Neversuitable4cocoa,rcp85,Costa Rica,Limon,Tropical and Subtropical Moist Broadleaf Forests,16
Suitable4coffee/Suitable4cocoa,rcp85,Costa Rica,Limon,Tropical and Subtropical Moist Broadleaf Forests,69
Suitable4coffee/Suitable4cocoa,rcp45,Nicaragua,Madriz,Tropical and Subtropical Moist Broadleaf Forests,2
Suitable4coffee/Suitable4cocoa,rcp85,Nicaragua,Madriz,Tropical and Subtropical Moist Broadleaf Forests,2
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Nicaragua,Managua,Tropical and Subtropical Moist Broadleaf Forests,6
Suitable4coffee/Neversuitable4cocoa,rcp45,Nicaragua,Managua,Tropical and Subtropical Moist Broadleaf Forests,1
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Nicaragua,Managua,Tropical and Subtropical Moist Broadleaf Forests,6
Suitable4coffee/Neversuitable4cocoa,rcp85,Nicaragua,Managua,Tropical and Subtropical Moist Broadleaf Forests,1
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Nicaragua,Masaya,Tropical and Subtropical Moist Broadleaf Forests,1
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Nicaragua,Masaya,Tropical and Subtropical Moist Broadleaf Forests,1
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Nicaragua,Masaya,Tropical and Subtropical Moist Broadleaf Forests,2
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Nicaragua,Matagalpa,Tropical and Subtropical Moist Broadleaf Forests,189
Suitable4coffee/Suitable4cocoa,rcp45,Nicaragua,Matagalpa,Tropical and Subtropical Moist Broadleaf Forests,31
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Nicaragua,Matagalpa,Tropical and Subtropical Moist Broadleaf Forests,195
Suitable4coffee/Suitable4cocoa,rcp85,Nicaragua,Matagalpa,Tropical and Subtropical Moist Broadleaf Forests,25
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,El Salvador,Morazan,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp45,El Salvador,Morazan,Tropical and Subtropical Moist Broadleaf Forests,4
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,El Salvador,Morazan,Tropical and Subtropical Moist Broadleaf Forests,2
Suitable4coffee/Neversuitable4cocoa,rcp85,El Salvador,Morazan,Tropical and Subtropical Moist Broadleaf Forests,3
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Panama,Ngobe Bugle,Tropical and Subtropical Moist Broadleaf Forests,100
Suitable4coffee/Neversuitable4cocoa,rcp45,Panama,Ngobe Bugle,Tropical and Subtropical Moist Broadleaf Forests,6
Suitable4coffee/Suitable4cocoa,rcp45,Panama,Ngobe Bugle,Tropical and Subtropical Moist Broadleaf Forests,83
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Panama,Ngobe Bugle,Tropical and Subtropical Moist Broadleaf Forests,117
Suitable4coffee/Neversuitable4cocoa,rcp85,Panama,Ngobe Bugle,Tropical and Subtropical Moist Broadleaf Forests,4
Suitable4coffee/Suitable4cocoa,rcp85,Panama,Ngobe Bugle,Tropical and Subtropical Moist Broadleaf Forests,68
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Nicaragua,Nueva Segovia,Tropical and Subtropical Moist Broadleaf Forests,24
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Nicaragua,Nueva Segovia,Tropical and Subtropical Moist Broadleaf Forests,6
Suitable4coffee/Suitable4cocoa,rcp45,Nicaragua,Nueva Segovia,Tropical and Subtropical Moist Broadleaf Forests,29
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Nicaragua,Nueva Segovia,Tropical and Subtropical Moist Broadleaf Forests,28
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Nicaragua,Nueva Segovia,Tropical and Subtropical Moist Broadleaf Forests,8
Suitable4coffee/Suitable4cocoa,rcp85,Nicaragua,Nueva Segovia,Tropical and Subtropical Moist Broadleaf Forests,23
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Mexico,Oaxaca,Tropical and Subtropical Moist Broadleaf Forests,54
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Mexico,Oaxaca,Tropical and Subtropical Moist Broadleaf Forests,189
Suitable4coffee/Neversuitable4cocoa,rcp45,Mexico,Oaxaca,Tropical and Subtropical Moist Broadleaf Forests,158
Suitable4coffee/Suitable4cocoa,rcp45,Mexico,Oaxaca,Tropical and Subtropical Moist Broadleaf Forests,114
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Mexico,Oaxaca,Tropical and Subtropical Moist Broadleaf Forests,72
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Mexico,Oaxaca,Tropical and Subtropical Moist Broadleaf Forests,201
Suitable4coffee/Neversuitable4cocoa,rcp85,Mexico,Oaxaca,Tropical and Subtropical Moist Broadleaf Forests,144
Suitable4coffee/Suitable4cocoa,rcp85,Mexico,Oaxaca,Tropical and Subtropical Moist Broadleaf Forests,99
Suitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Ocotepeque,Tropical and Subtropical Moist Broadleaf Forests,29
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Ocotepeque,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Ocotepeque,Tropical and Subtropical Moist Broadleaf Forests,28
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Olancho,Tropical and Subtropical Moist Broadleaf Forests,23
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Honduras,Olancho,Tropical and Subtropical Moist Broadleaf Forests,87
Suitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Olancho,Tropical and Subtropical Moist Broadleaf Forests,24
Suitable4coffee/Suitable4cocoa,rcp45,Honduras,Olancho,Tropical and Subtropical Moist Broadleaf Forests,17
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Olancho,Tropical and Subtropical Moist Broadleaf Forests,31
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Honduras,Olancho,Tropical and Subtropical Moist Broadleaf Forests,92
Suitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Olancho,Tropical and Subtropical Moist Broadleaf Forests,16
Suitable4coffee/Suitable4cocoa,rcp85,Honduras,Olancho,Tropical and Subtropical Moist Broadleaf Forests,12
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Panama,Panama,Tropical and Subtropical Moist Broadleaf Forests,2
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Panama,Panama,Tropical and Subtropical Moist Broadleaf Forests,2
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Paraiso,Tropical and Subtropical Moist Broadleaf Forests,2
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Honduras,Paraiso,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Paraiso,Tropical and Subtropical Moist Broadleaf Forests,3
Suitable4coffee/Suitable4cocoa,rcp45,Honduras,Paraiso,Tropical and Subtropical Moist Broadleaf Forests,1
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Paraiso,Tropical and Subtropical Moist Broadleaf Forests,2
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Honduras,Paraiso,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Paraiso,Tropical and Subtropical Moist Broadleaf Forests,4
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Guatemala,Peten,Tropical and Subtropical Moist Broadleaf Forests,31
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Guatemala,Peten,Tropical and Subtropical Moist Broadleaf Forests,31
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,14
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,49
Suitable4coffee/Neversuitable4cocoa,rcp45,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,66
Suitable4coffee/Suitable4cocoa,rcp45,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,53
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,13
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,57
Suitable4coffee/Neversuitable4cocoa,rcp85,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,61
Suitable4coffee/Suitable4cocoa,rcp85,Mexico,Puebla,Tropical and Subtropical Moist Broadleaf Forests,51
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,109
Suitable4coffee/Neversuitable4cocoa,rcp45,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,12
Suitable4coffee/Suitable4cocoa,rcp45,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,83
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,126
Suitable4coffee/Neversuitable4cocoa,rcp85,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,10
Suitable4coffee/Suitable4cocoa,rcp85,Costa Rica,Puntarenas,Tropical and Subtropical Moist Broadleaf Forests,68
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Mexico,Queretaro,Tropical and Subtropical Moist Broadleaf Forests,1
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Mexico,Queretaro,Tropical and Subtropical Moist Broadleaf Forests,1
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,5
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,4
Suitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,6
Suitable4coffee/Suitable4cocoa,rcp45,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,5
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,7
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,2
Suitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,6
Suitable4coffee/Suitable4cocoa,rcp85,Guatemala,Quetzaltenango,Tropical and Subtropical Moist Broadleaf Forests,5
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,10
Suitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Suitable4cocoa,rcp45,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,12
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,13
Suitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Suitable4cocoa,rcp85,Guatemala,Quiche,Tropical and Subtropical Moist Broadleaf Forests,9
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Guatemala,Retalhuleu,Tropical and Subtropical Moist Broadleaf Forests,7
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Guatemala,Retalhuleu,Tropical and Subtropical Moist Broadleaf Forests,7
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Nicaragua,Rio San Juan,Tropical and Subtropical Moist Broadleaf Forests,27
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Nicaragua,Rio San Juan,Tropical and Subtropical Moist Broadleaf Forests,27
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Nicaragua,Rivas,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Suitable4cocoa,rcp45,Nicaragua,Rivas,Tropical and Subtropical Moist Broadleaf Forests,1
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Nicaragua,Rivas,Tropical and Subtropical Moist Broadleaf Forests,2
Suitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Sacatepequez,Tropical and Subtropical Moist Broadleaf Forests,12
Suitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Sacatepequez,Tropical and Subtropical Moist Broadleaf Forests,13
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,42
Suitable4coffee/Neversuitable4cocoa,rcp45,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,35
Suitable4coffee/Suitable4cocoa,rcp45,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,104
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,62
Suitable4coffee/Neversuitable4cocoa,rcp85,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,40
Suitable4coffee/Suitable4cocoa,rcp85,Costa Rica,San Jose,Tropical and Subtropical Moist Broadleaf Forests,84
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Mexico,San Luis Potosi,Tropical and Subtropical Moist Broadleaf Forests,19
Suitable4coffee/Neversuitable4cocoa,rcp45,Mexico,San Luis Potosi,Tropical and Subtropical Moist Broadleaf Forests,6
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Mexico,San Luis Potosi,Tropical and Subtropical Moist Broadleaf Forests,20
Suitable4coffee/Neversuitable4cocoa,rcp85,Mexico,San Luis Potosi,Tropical and Subtropical Moist Broadleaf Forests,5
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,1
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,9
Suitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,17
Suitable4coffee/Suitable4cocoa,rcp45,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,12
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,2
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,11
Suitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,20
Suitable4coffee/Suitable4cocoa,rcp85,Guatemala,San Marcos,Tropical and Subtropical Moist Broadleaf Forests,9
Suitable4coffee/Neversuitable4cocoa,rcp45,El Salvador,San Miguel,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp85,El Salvador,San Miguel,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp45,El Salvador,San Vicente,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp85,El Salvador,San Vicente,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp45,El Salvador,Santa Ana,Tropical and Subtropical Moist Broadleaf Forests,9
Suitable4coffee/Neversuitable4cocoa,rcp85,El Salvador,Santa Ana,Tropical and Subtropical Moist Broadleaf Forests,9
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,4
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,57
Suitable4coffee/Neversuitable4cocoa,rcp45,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,8
Suitable4coffee/Suitable4cocoa,rcp45,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,28
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,2
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,71
Suitable4coffee/Neversuitable4cocoa,rcp85,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,7
Suitable4coffee/Suitable4cocoa,rcp85,Honduras,Santa Barbara,Tropical and Subtropical Moist Broadleaf Forests,17
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,6
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,6
Suitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,9
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,10
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,5
Suitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Santa Rosa,Tropical and Subtropical Moist Broadleaf Forests,6
Suitable4coffee/Neversuitable4cocoa,rcp45,Guatemala,Solola,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp85,Guatemala,Solola,Tropical and Subtropical Moist Broadleaf Forests,1
Suitable4coffee/Neversuitable4cocoa,rcp45,El Salvador,Sonsonate,Tropical and Subtropical Moist Broadleaf Forests,9
Suitable4coffee/Neversuitable4cocoa,rcp85,El Salvador,Sonsonate,Tropical and Subtropical Moist Broadleaf Forests,9
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Guatemala,Suchitepequez,Tropical and Subtropical Moist Broadleaf Forests,13
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Guatemala,Suchitepequez,Tropical and Subtropical Moist Broadleaf Forests,13
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Mexico,Tabasco,Tropical and Subtropical Moist Broadleaf Forests,3
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Mexico,Tabasco,Tropical and Subtropical Moist Broadleaf Forests,3
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Belize,Toledo,Tropical and Subtropical Moist Broadleaf Forests,20
Nolongersuitable4coffee/Suitable4cocoa,rcp85,Belize,Toledo,Tropical and Subtropical Moist Broadleaf Forests,20
Suitable4coffee/Neversuitable4cocoa,rcp45,El Salvador,Usulutan,Tropical and Subtropical Moist Broadleaf Forests,3
Suitable4coffee/Neversuitable4cocoa,rcp85,El Salvador,Usulutan,Tropical and Subtropical Moist Broadleaf Forests,3
Nolongersuitable4coffee/Neversuitable4cocoa,rcp45,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,76
Nolongersuitable4coffee/Suitable4cocoa,rcp45,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,93
Suitable4coffee/Neversuitable4cocoa,rcp45,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,189
Suitable4coffee/Suitable4cocoa,rcp45,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,60
Nolongersuitable4coffee/Neversuitable4cocoa,rcp85,Mexico,Veracruz,Tropical and Subtropical Moist Broadleaf Forests,87
