crop,layer,ADM0_NAME,ADM1_NAME,WWF_MHTNAM,Freq
COFFAR45,-1,Guatemala,Chiquimula,Deserts and Xeric Shrublands,2
COFFAR85,-1,Guatemala,Chiquimula,Deserts and Xeric Shrublands,2
COFFAR45,1,Guatemala,Chiquimula,Deserts and Xeric Shrublands,4
COFFAR85,1,Guatemala,Chiquimula,Deserts and Xeric Shrublands,4
COFFAR45,-1,Guatemala,El Progreso,Deserts and Xeric Shrublands,5
COFFAR85,-1,Guatemala,El Progreso,Deserts and Xeric Shrublands,8
COFFAR45,1,Guatemala,El Progreso,Deserts and Xeric Shrublands,5
COFFAR85,1,Guatemala,El Progreso,Deserts and Xeric Shrublands,2
THEOCA45,1,Guatemala,El Progreso,Deserts and Xeric Shrublands,1
THEOCA85,1,Guatemala,El Progreso,Deserts and Xeric Shrublands,1
COFFAR45,2,Guatemala,El Progreso,Deserts and Xeric Shrublands,1
COFFAR85,2,Guatemala,El Progreso,Deserts and Xeric Shrublands,1
COFFAR45,-1,Mexico,Hidalgo,Deserts and Xeric Shrublands,4
COFFAR85,-1,Mexico,Hidalgo,Deserts and Xeric Shrublands,5
COFFAR45,1,Mexico,Hidalgo,Deserts and Xeric Shrublands,2
COFFAR85,1,Mexico,Hidalgo,Deserts and Xeric Shrublands,1
COFFAR45,2,Mexico,Hidalgo,Deserts and Xeric Shrublands,12
COFFAR85,2,Mexico,Hidalgo,Deserts and Xeric Shrublands,11
COFFAR45,-1,Guatemala,Jalapa,Deserts and Xeric Shrublands,2
COFFAR85,-1,Guatemala,Jalapa,Deserts and Xeric Shrublands,2
COFFAR45,-1,Mexico,Queretaro,Deserts and Xeric Shrublands,2
COFFAR85,-1,Mexico,Queretaro,Deserts and Xeric Shrublands,2
COFFAR45,-1,Guatemala,Zacapa,Deserts and Xeric Shrublands,10
COFFAR85,-1,Guatemala,Zacapa,Deserts and Xeric Shrublands,10
THEOCA45,-1,Guatemala,Zacapa,Deserts and Xeric Shrublands,1
THEOCA85,-1,Guatemala,Zacapa,Deserts and Xeric Shrublands,1
COFFAR45,1,Guatemala,Zacapa,Deserts and Xeric Shrublands,12
COFFAR85,1,Guatemala,Zacapa,Deserts and Xeric Shrublands,12
THEOCA45,1,Guatemala,Zacapa,Deserts and Xeric Shrublands,17
THEOCA85,1,Guatemala,Zacapa,Deserts and Xeric Shrublands,17
THEOCA45,2,Guatemala,Zacapa,Deserts and Xeric Shrublands,3
THEOCA85,2,Guatemala,Zacapa,Deserts and Xeric Shrublands,3
THEOCA45,1,Nicaragua,Atlantico Norte,Mangroves,71
THEOCA85,1,Nicaragua,Atlantico Norte,Mangroves,71
THEOCA45,-1,Nicaragua,Atlantico Sur,Mangroves,6
THEOCA85,-1,Nicaragua,Atlantico Sur,Mangroves,8
THEOCA45,1,Nicaragua,Atlantico Sur,Mangroves,70
THEOCA85,1,Nicaragua,Atlantico Sur,Mangroves,68
THEOCA45,1,Honduras,Atlantida,Mangroves,9
THEOCA85,1,Honduras,Atlantida,Mangroves,9
THEOCA45,1,Belize,Belize,Mangroves,37
THEOCA85,1,Belize,Belize,Mangroves,37
THEOCA45,-1,Panama,Bocas del Toro,Mangroves,1
THEOCA45,1,Panama,Bocas del Toro,Mangroves,13
THEOCA85,1,Panama,Bocas del Toro,Mangroves,14
THEOCA45,-1,Mexico,Campeche,Mangroves,30
THEOCA85,-1,Mexico,Campeche,Mangroves,35
THEOCA45,1,Mexico,Campeche,Mangroves,51
THEOCA85,1,Mexico,Campeche,Mangroves,46
THEOCA85,-1,Nicaragua,Carazo,Mangroves,1
THEOCA45,1,Nicaragua,Carazo,Mangroves,1
THEOCA45,-1,Mexico,Chiapas,Mangroves,3
THEOCA85,-1,Mexico,Chiapas,Mangroves,5
THEOCA45,1,Mexico,Chiapas,Mangroves,2
THEOCA45,-1,Nicaragua,Chinandega,Mangroves,2
THEOCA85,-1,Nicaragua,Chinandega,Mangroves,17
THEOCA45,1,Nicaragua,Chinandega,Mangroves,26
THEOCA85,1,Nicaragua,Chinandega,Mangroves,11
THEOCA45,1,Panama,Chiriqui,Mangroves,34
THEOCA85,1,Panama,Chiriqui,Mangroves,34
THEOCA45,-1,Colombia,Choco,Mangroves,6
THEOCA85,-1,Colombia,Choco,Mangroves,7
THEOCA45,1,Colombia,Choco,Mangroves,2
THEOCA85,1,Colombia,Choco,Mangroves,1
THEOCA45,2,Colombia,Choco,Mangroves,1
THEOCA85,2,Colombia,Choco,Mangroves,1
THEOCA45,-1,Honduras,Choluteca,Mangroves,11
THEOCA85,-1,Honduras,Choluteca,Mangroves,10
THEOCA45,1,Honduras,Choluteca,Mangroves,6
THEOCA85,1,Honduras,Choluteca,Mangroves,7
THEOCA45,-1,Panama,Cocle,Mangroves,2
THEOCA85,-1,Panama,Cocle,Mangroves,11
THEOCA45,1,Panama,Cocle,Mangroves,12
THEOCA85,1,Panama,Cocle,Mangroves,3
THEOCA45,1,Honduras,Colon,Mangroves,7
THEOCA85,1,Honduras,Colon,Mangroves,7
THEOCA45,1,Panama,Colon,Mangroves,3
THEOCA85,1,Panama,Colon,Mangroves,3
THEOCA45,-1,Belize,Corozal,Mangroves,3
THEOCA85,-1,Belize,Corozal,Mangroves,7
THEOCA45,1,Belize,Corozal,Mangroves,53
THEOCA85,1,Belize,Corozal,Mangroves,49
THEOCA45,1,Honduras,Cortes,Mangroves,2
THEOCA85,1,Honduras,Cortes,Mangroves,2
THEOCA45,1,Honduras,Gracias A Dios,Mangroves,71
THEOCA85,1,Honduras,Gracias A Dios,Mangroves,71
THEOCA85,-1,Costa Rica,Guanacaste,Mangroves,5
THEOCA45,1,Costa Rica,Guanacaste,Mangroves,16
THEOCA85,1,Costa Rica,Guanacaste,Mangroves,11
THEOCA45,-1,Panama,Herrera,Mangroves,1
THEOCA85,-1,Panama,Herrera,Mangroves,2
THEOCA45,1,Panama,Herrera,Mangroves,1
THEOCA45,1,Guatemala,Izabal,Mangroves,16
THEOCA85,1,Guatemala,Izabal,Mangroves,16
THEOCA45,1,Panama,Kuna Yala,Mangroves,1
THEOCA85,1,Panama,Kuna Yala,Mangroves,1
THEOCA45,-1,El Salvador,La Libertad,Mangroves,1
THEOCA85,-1,El Salvador,La Libertad,Mangroves,1
THEOCA45,-1,El Salvador,La Paz,Mangroves,4
THEOCA85,-1,El Salvador,La Paz,Mangroves,4
THEOCA45,-1,El Salvador,La Union,Mangroves,1
THEOCA85,-1,El Salvador,La Union,Mangroves,1
THEOCA45,-1,Costa Rica,Limon,Mangroves,9
THEOCA85,-1,Costa Rica,Limon,Mangroves,9
THEOCA45,1,Costa Rica,Limon,Mangroves,2
THEOCA85,1,Costa Rica,Limon,Mangroves,2
THEOCA45,-1,Nicaragua,Managua,Mangroves,1
THEOCA85,-1,Nicaragua,Managua,Mangroves,1
THEOCA45,1,Panama,Ngobe Bugle,Mangroves,8
THEOCA85,1,Panama,Ngobe Bugle,Mangroves,8
THEOCA45,-1,Panama,Panama,Mangroves,20
THEOCA85,-1,Panama,Panama,Mangroves,20
THEOCA85,-1,Costa Rica,Puntarenas,Mangroves,1
THEOCA45,1,Costa Rica,Puntarenas,Mangroves,31
THEOCA85,1,Costa Rica,Puntarenas,Mangroves,30
THEOCA45,-1,Mexico,Quintana Roo,Mangroves,21
THEOCA85,-1,Mexico,Quintana Roo,Mangroves,14
THEOCA45,1,Mexico,Quintana Roo,Mangroves,187
THEOCA85,1,Mexico,Quintana Roo,Mangroves,194
THEOCA85,2,Mexico,Quintana Roo,Mangroves,3
THEOCA45,1,Belize,Stann Creek,Mangroves,11
THEOCA85,1,Belize,Stann Creek,Mangroves,11
THEOCA45,1,Mexico,Tabasco,Mangroves,6
THEOCA85,1,Mexico,Tabasco,Mangroves,6
THEOCA45,1,Belize,Toledo,Mangroves,20
THEOCA85,1,Belize,Toledo,Mangroves,20
THEOCA45,-1,El Salvador,Usulutan,Mangroves,18
THEOCA85,-1,El Salvador,Usulutan,Mangroves,20
THEOCA45,1,El Salvador,Usulutan,Mangroves,2
THEOCA45,-1,Honduras,Valle,Mangroves,17
THEOCA85,-1,Honduras,Valle,Mangroves,17
THEOCA45,-1,Mexico,Veracruz,Mangroves,3
THEOCA85,-1,Mexico,Veracruz,Mangroves,6
THEOCA45,1,Mexico,Veracruz,Mangroves,50
THEOCA85,1,Mexico,Veracruz,Mangroves,47
THEOCA45,-1,Panama,Veraguas,Mangroves,2
